"gravity","date","latitude","longitude","elevation","datum","timezone","max_expected_height","atmospheric_model_type","atmospheric_model_file","atmospheric_model_dict","atmospheric_model_pressure_profile","atmospheric_model_temperature_profile","atmospheric_model_wind_velocity_x_profile","atmospheric_model_wind_velocity_y_profile"
"9.804427689771972","2024","39.446079319906936","-8.296260916236085","722.0","WGS84","Europe/Lisbon","22077.256862240218","wyoming_sounding","http://weather.uwyo.edu/cgi-bin/sounding?region=samer&TYPE=TEXT%3ALIST&YEAR=2019&MONTH=02&FROM=0500&TO=0512&STNM=83779","null","[[  722. 93600.]\n [  820. 92500.]\n [ 1332. 87100.]\n [ 1538. 85000.]\n [ 1883. 81600.]\n [ 2284. 77800.]\n [ 2896. 72300.]\n [ 2966. 71700.]\n [ 3165. 70000.]\n [ 3177. 69900.]\n [ 4097. 62500.]\n [ 4592. 58800.]\n [ 5156. 54800.]\n [ 5214. 54400.]\n [ 5880. 50000.]\n [ 6903. 43800.]\n [ 7168. 42300.]\n [ 7204. 42100.]\n [ 7590. 40000.]\n [ 8352. 36100.]\n [ 8454. 35600.]\n [ 8726. 34300.]\n [ 9690. 30000.]\n [10579. 26400.]\n [10950. 25000.]\n [12420. 20000.]\n [12680. 19200.]\n [13660. 16400.]\n [14200. 15000.]\n [15048. 13000.]\n [15669. 11700.]\n [16532. 10100.]\n [16590. 10000.]\n [16642.  9910.]\n [16947.  9400.]\n [17329.  8800.]\n [17632.  8350.]\n [17667.  8300.]\n [18076.  7740.]\n [18107.  7700.]\n [18262.  7500.]\n [18545.  7150.]\n [18670.  7000.]\n [19696.  5900.]\n [19799.  5800.]\n [20228.  5400.]\n [20455.  5200.]\n [20690.  5000.]\n [20938.  4800.]\n [21054.  4710.]\n [21333.  4500.]\n [21388.  4460.]\n [21615.  4300.]\n [22001.  4040.]]","[[  722.     291.75]\n [  820.     290.95]\n [ 1332.     286.75]\n [ 1538.     286.75]\n [ 1883.     286.55]\n [ 2284.     284.15]\n [ 2896.     282.95]\n [ 2966.     282.95]\n [ 3165.     281.95]\n [ 3177.     281.95]\n [ 4097.     277.15]\n [ 4592.     274.75]\n [ 5156.     270.45]\n [ 5214.     271.25]\n [ 5880.     266.85]\n [ 6903.     260.45]\n [ 7168.     258.85]\n [ 7204.     259.05]\n [ 7590.     256.05]\n [ 8352.     250.25]\n [ 8454.     249.45]\n [ 8726.     248.85]\n [ 9690.     241.85]\n [10579.     235.25]\n [10950.     231.65]\n [12420.     218.45]\n [12680.     216.25]\n [13660.     208.85]\n [14200.     205.05]\n [15048.     198.65]\n [15669.     202.65]\n [16532.     197.05]\n [16590.     196.85]\n [16642.     196.85]\n [16947.     196.95]\n [17329.     197.15]\n [17632.     197.25]\n [17667.     197.65]\n [18076.     202.25]\n [18107.     202.15]\n [18262.     201.75]\n [18545.     201.05]\n [18670.     201.05]\n [19696.     204.75]\n [19799.     205.05]\n [20228.     206.65]\n [20455.     207.45]\n [20690.     208.25]\n [20938.     207.85]\n [21054.     207.65]\n [21333.     210.65]\n [21388.     211.25]\n [21615.     211.65]\n [22001.     212.45]]","[[ 7.22081849e+02 -2.90051789e+00]\n [ 8.20105578e+02 -3.79267397e+00]\n [ 1.33227861e+03 -8.21935221e+00]\n [ 1.53837146e+03 -9.58967693e+00]\n [ 1.88355683e+03 -7.67190349e+00]\n [ 2.28481929e+03 -5.48696755e+00]\n [ 2.89731730e+03 -2.84727438e+00]\n [ 2.96738177e+03 -2.54355322e+00]\n [ 3.16657346e+03 -1.86407228e+00]\n [ 3.17858541e+03 -1.86407228e+00]\n [ 4.09963696e+03  1.86407228e+00]\n [ 4.59531290e+03  4.08921032e+00]\n [ 5.16017704e+03  5.91130962e+00]\n [ 5.21827159e+03  6.08081632e+00]\n [ 5.88543309e+03  7.45372763e+00]\n [ 6.91048925e+03  9.20927275e+00]\n [ 7.17607563e+03  9.75063439e+00]\n [ 7.21215700e+03  9.76104891e+00]\n [ 7.59905509e+03  1.02888889e+01]\n [ 8.36296585e+03  1.33429734e+01]\n [ 8.46523551e+03  1.33429734e+01]\n [ 8.73797064e+03  1.48621180e+01]\n [ 9.70476387e+03  1.82386396e+01]\n [ 1.05965996e+04  1.97585262e+01]\n [ 1.09688568e+04  2.02651551e+01]\n [ 1.24442651e+04  2.17850417e+01]\n [ 1.27052927e+04  2.18487635e+01]\n [ 1.36893579e+04  2.15770555e+01]\n [ 1.42317276e+04  2.10922222e+01]\n [ 1.50836350e+04  2.23611829e+01]\n [ 1.57076406e+04  2.05746437e+01]\n [ 1.65750200e+04  1.55653369e+01]\n [ 1.66333228e+04  1.54694287e+01]\n [ 1.66855952e+04  1.59012856e+01]\n [ 1.69922100e+04  1.74911111e+01]\n [ 1.73762739e+04  9.25899841e+00]\n [ 1.76809439e+04  1.39772214e+01]\n [ 1.77161387e+04  1.45812304e+01]\n [ 1.81274435e+04  1.00235560e+00]\n [ 1.81586203e+04  5.38041452e-01]\n [ 1.83145092e+04  0.00000000e+00]\n [ 1.85991516e+04  6.33447251e-01]\n [ 1.87248852e+04  1.26422466e+00]\n [ 1.97570931e+04 -5.14444444e+00]\n [ 1.98607348e+04 -4.96915175e+00]\n [ 2.02924434e+04 -1.02497366e+00]\n [ 2.05209003e+04 -6.95681245e+00]\n [ 2.07574257e+04 -8.19978925e+00]\n [ 2.10070545e+04 -9.93830350e+00]\n [ 2.11238230e+04 -9.16988232e+00]\n [ 2.14046890e+04 -7.09280428e+00]\n [ 2.14600597e+04 -7.65914780e+00]\n [ 2.16886001e+04 -1.02497366e+01]\n [ 2.20772569e+04 -1.12902082e+01]]","[[ 7.22081849e+02  1.05570218e+00]\n [ 8.20105578e+02  2.65565890e+00]\n [ 1.33227861e+03  8.51138837e+00]\n [ 1.53837146e+03  1.14285319e+01]\n [ 1.88355683e+03  1.09566137e+01]\n [ 2.28481929e+03  9.89875149e+00]\n [ 2.89731730e+03  8.26908523e+00]\n [ 2.96738177e+03  7.82825186e+00]\n [ 3.16657346e+03  6.95681245e+00]\n [ 3.17858541e+03  6.95681245e+00]\n [ 4.09963696e+03  6.95681245e+00]\n [ 4.59531290e+03  6.54410448e+00]\n [ 5.16017704e+03  4.96017772e+00]\n [ 5.21827159e+03  4.75085438e+00]\n [ 5.88543309e+03  1.99722030e+00]\n [ 6.91048925e+03  9.67933570e-01]\n [ 7.17607563e+03  6.81830777e-01]\n [ 7.21215700e+03  5.11554897e-01]\n [ 7.59905509e+03  6.30012742e-16]\n [ 8.36296585e+03  9.33031590e-01]\n [ 8.46523551e+03  9.33031590e-01]\n [ 8.73797064e+03  1.30026684e+00]\n [ 9.70476387e+03  3.21596425e+00]\n [ 1.05965996e+04  3.48396127e+00]\n [ 1.09688568e+04  3.57329361e+00]\n [ 1.24442651e+04  3.84129063e+00]\n [ 1.27052927e+04  3.46050418e+00]\n [ 1.36893579e+04  1.13080556e+00]\n [ 1.42317276e+04  1.29152612e-15]\n [ 1.50836350e+04  5.99166089e+00]\n [ 1.57076406e+04  3.59131741e-01]\n [ 1.65750200e+04 -5.35957531e+00]\n [ 1.66333228e+04 -5.63041160e+00]\n [ 1.66855952e+04 -4.26073664e+00]\n [ 1.69922100e+04  1.07102166e-15]\n [ 1.73762739e+04  1.10344446e+01]\n [ 1.76809439e+04  1.21502132e+01]\n [ 1.77161387e+04  1.22351050e+01]\n [ 1.81274435e+04  7.13213069e+00]\n [ 1.81586203e+04  6.14984194e+00]\n [ 1.83145092e+04 -0.00000000e+00]\n [ 1.85991516e+04 -8.10775509e-01]\n [ 1.87248852e+04 -8.85219633e-01]\n [ 1.97570931e+04 -9.45019113e-16]\n [ 1.98607348e+04  1.33148020e+00]\n [ 2.02924434e+04 -8.96735753e-02]\n [ 2.05209003e+04 -1.86407228e+00]\n [ 2.07574257e+04  7.17388603e-01]\n [ 2.10070545e+04 -2.66296040e+00]\n [ 2.11238230e+04 -1.28874291e+00]\n [ 2.14046890e+04  1.25065276e+00]\n [ 2.14600597e+04  9.40425100e-01]\n [ 2.16886001e+04 -8.96735753e-01]\n [ 2.20772569e+04  7.89488268e-01]]"
"","10","","","","","","","","","","","","",""
"","12","","","","","","","","","","","","",""
"","9","","","","","","","","","","","","",""
