#version,serial,flight,time,state,state_name,acceleration,pressure,altitude,height,speed,temperature,drogue_voltage,main_voltage,battery_voltage
6, 9318, 7,    -0.14, 3,   boost,   28.29,  98727.00,  218.54,   22.16,   39.83, 30.8, 8.25, 8.22, 8.17
6, 9318, 7,    -0.13, 3,   boost,   29.77,  98718.00,  219.31,   22.93,   40.39, 30.8, 8.26, 8.22, 8.17
6, 9318, 7,    -0.12, 3,   boost,   31.31,  98709.00,  220.07,   23.69,   40.96, 30.8, 8.26, 8.22, 8.17
6, 9318, 7,    -0.11, 3,   boost,   32.90,  98704.00,  220.50,   24.12,   41.54, 30.8, 8.25, 8.22, 8.17
6, 9318, 7,    -0.10, 3,   boost,   34.54,  98708.00,  220.16,   23.78,   42.13, 30.8, 8.25, 8.22, 8.19
6, 9318, 7,    -0.09, 3,   boost,   36.22,  98693.00,  221.43,   25.06,   42.72, 30.8, 8.25, 8.22, 8.17
6, 9318, 7,    -0.08, 3,   boost,   37.95,  98692.00,  221.52,   25.14,   43.32, 30.8, 8.25, 8.22, 8.17
6, 9318, 7,    -0.07, 3,   boost,   39.72,  98678.00,  222.71,   26.33,   43.92, 30.8, 8.25, 8.22, 8.17
6, 9318, 7,    -0.06, 3,   boost,   41.52,  98679.00,  222.62,   26.25,   44.53, 30.8, 8.25, 8.22, 8.17
6, 9318, 7,    -0.05, 3,   boost,   43.36,  98666.00,  223.73,   27.35,   45.15, 30.8, 8.25, 8.22, 8.17
6, 9318, 7,    -0.04, 3,   boost,   45.21,  98663.00,  223.99,   27.61,   45.77, 30.8, 8.25, 8.22, 8.17
6, 9318, 7,    -0.03, 3,   boost,   47.08,  98654.00,  224.75,   28.37,   46.40, 30.8, 8.26, 8.22, 8.17
6, 9318, 7,    -0.02, 3,   boost,   48.96,  98650.00,  225.09,   28.71,   47.04, 30.8, 8.25, 8.22, 8.17
6, 9318, 7,    -0.01, 3,   boost,   50.84,  98638.00,  226.11,   29.73,   47.68, 30.8, 8.26, 8.22, 8.17
6, 9318, 7,     0.00, 3,   boost,   52.72,  98636.00,  226.28,   29.90,   48.33, 30.8, 8.25, 8.22, 8.17
6, 9318, 7,     0.00, 3,   boost,   52.72,  98636.00,  226.28,   29.90,   48.33, 30.8, 8.25, 8.22, 8.17
6, 9318, 7,     0.00, 3,   boost,   52.72,  98636.00,  226.28,   29.90,   48.33, 30.8, 8.25, 8.22, 8.17
6, 9318, 7,     0.00, 3,   boost,   52.72,  98636.00,  226.28,   29.90,   48.33, 30.8, 8.25, 8.22, 8.17
6, 9318, 7,     0.00, 3,   boost,   52.72,  98636.00,  226.28,   29.90,   48.33, 30.8, 8.25, 8.22, 8.17
6, 9318, 7,     0.00, 3,   boost,   52.72,  98636.00,  226.28,   29.90,   48.33, 30.8, 8.25, 8.22, 8.17
6, 9318, 7,     0.00, 3,   boost,   52.72,  98636.00,  226.28,   29.90,   48.33, 30.8, 8.25, 8.22, 8.17
6, 9318, 7,     0.00, 3,   boost,   52.72,  98636.00,  226.28,   29.90,   48.33, 30.8, 8.25, 8.22, 8.17
6, 9318, 7,     0.00, 3,   boost,   52.72,  98636.00,  226.28,   29.90,   48.33, 30.8, 8.25, 8.22, 8.17
6, 9318, 7,     0.00, 3,   boost,   52.72,  98636.00,  226.28,   29.90,   48.33, 30.8, 8.25, 8.22, 8.17
6, 9318, 7,     0.00, 3,   boost,   52.72,  98636.00,  226.28,   29.90,   48.33, 30.8, 8.25, 8.22, 8.17
6, 9318, 7,     0.00, 3,   boost,   52.72,  98636.00,  226.28,   29.90,   48.33, 30.8, 8.25, 8.22, 8.17
6, 9318, 7,     0.00, 3,   boost,   52.72,  98636.00,  226.28,   29.90,   48.33, 30.8, 8.25, 8.22, 8.17
6, 9318, 7,     0.00, 3,   boost,   52.72,  98636.00,  226.28,   29.90,   48.33, 30.8, 8.25, 8.22, 8.17
6, 9318, 7,     0.00, 3,   boost,   52.72,  98636.00,  226.28,   29.90,   48.33, 30.8, 8.25, 8.22, 8.17
6, 9318, 7,     0.00, 3,   boost,   52.72,  98636.00,  226.28,   29.90,   48.33, 30.8, 8.25, 8.22, 8.17
6, 9318, 7,     0.00, 3,   boost,   52.72,  98636.00,  226.28,   29.90,   48.33, 30.8, 8.25, 8.22, 8.17
6, 9318, 7,     0.01, 3,   boost,   54.57,  98627.00,  227.05,   30.67,   48.99, 30.8, 8.25, 8.22, 8.19
6, 9318, 7,     0.02, 3,   boost,   56.40,  98624.00,  227.30,   30.92,   49.65, 30.8, 8.25, 8.22, 8.17
6, 9318, 7,     0.03, 3,   boost,   58.20,  98610.00,  228.49,   32.12,   50.32, 30.8, 8.26, 8.22, 8.20
6, 9318, 7,     0.04, 3,   boost,   59.95,  98605.00,  228.92,   32.54,   51.00, 30.8, 8.25, 8.22, 8.17
6, 9318, 7,     0.05, 3,   boost,   61.65,  98586.00,  230.54,   34.16,   51.68, 30.8, 8.25, 8.22, 8.17
6, 9318, 7,     0.06, 3,   boost,   63.29,  98584.00,  230.71,   34.33,   52.37, 30.8, 8.26, 8.22, 8.17
6, 9318, 7,     0.07, 3,   boost,   64.87,  98580.00,  231.05,   34.67,   53.06, 30.8, 8.26, 8.22, 8.17
6, 9318, 7,     0.08, 3,   boost,   66.36,  98563.00,  232.49,   36.12,   53.76, 30.8, 8.26, 8.22, 8.17
6, 9318, 7,     0.09, 3,   boost,   67.78,  98556.00,  233.09,   36.71,   54.46, 30.8, 8.25, 8.22, 8.17
6, 9318, 7,     0.10, 3,   boost,   69.11,  98556.00,  233.09,   36.71,   55.18, 30.8, 8.25, 8.22, 8.17
6, 9318, 7,     0.11, 3,   boost,   70.35,  98538.00,  234.62,   38.24,   55.89, 30.8, 8.25, 8.22, 8.19
6, 9318, 7,     0.12, 3,   boost,   71.49,  98538.00,  234.62,   38.24,   56.62, 30.8, 8.25, 8.22, 8.19
6, 9318, 7,     0.13, 3,   boost,   72.54,  98534.00,  234.96,   38.58,   57.35, 30.8, 8.25, 8.22, 8.19
6, 9318, 7,     0.14, 3,   boost,   73.50,  98518.00,  236.33,   39.95,   58.08, 30.8, 8.25, 8.22, 8.17
6, 9318, 7,     0.15, 3,   boost,   74.37,  98501.00,  237.77,   41.39,   58.82, 30.8, 8.25, 8.22, 8.17
6, 9318, 7,     0.16, 3,   boost,   75.15,  98494.00,  238.37,   41.99,   59.57, 30.8, 8.26, 8.22, 8.17
6, 9318, 7,     0.17, 3,   boost,   75.84,  98477.00,  239.82,   43.44,   60.32, 30.8, 8.25, 8.22, 8.17
6, 9318, 7,     0.18, 3,   boost,   76.45,  98477.00,  239.82,   43.44,   61.08, 30.8, 8.26, 8.22, 8.17
6, 9318, 7,     0.19, 3,   boost,   76.99,  98454.00,  241.78,   45.40,   61.84, 30.8, 8.26, 8.22, 8.17
6, 9318, 7,     0.20, 3,   boost,   77.45,  98457.00,  241.52,   45.14,   62.61, 30.8, 8.26, 8.22, 8.17
6, 9318, 7,     0.21, 3,   boost,   77.86,  98456.00,  241.61,   45.23,   63.38, 30.8, 8.25, 8.22, 8.17
6, 9318, 7,     0.22, 3,   boost,   78.22,  98426.00,  244.16,   47.78,   64.16, 30.8, 8.25, 8.22, 8.19
6, 9318, 7,     0.23, 3,   boost,   78.53,  98426.00,  244.16,   47.78,   64.94, 30.8, 8.25, 8.22, 8.19
6, 9318, 7,     0.24, 3,   boost,   78.80,  98425.00,  244.25,   47.87,   65.73, 30.8, 8.25, 8.22, 8.19
6, 9318, 7,     0.25, 3,   boost,   79.05,  98416.00,  245.02,   48.64,   66.53, 30.8, 8.25, 8.22, 8.17
6, 9318, 7,     0.26, 3,   boost,   79.27,  98391.00,  247.15,   50.77,   67.33, 30.8, 8.26, 8.22, 8.17
6, 9318, 7,     0.27, 3,   boost,   79.48,  98388.00,  247.40,   51.02,   68.13, 30.8, 8.26, 8.22, 8.17
6, 9318, 7,     0.28, 3,   boost,   79.68,  98371.00,  248.85,   52.47,   68.94, 30.8, 8.26, 8.22, 8.19
6, 9318, 7,     0.29, 3,   boost,   79.88,  98365.00,  249.36,   52.98,   69.75, 30.8, 8.25, 8.22, 8.19
6, 9318, 7,     0.30, 3,   boost,   80.08,  98348.00,  250.81,   54.43,   70.57, 30.8, 8.28, 8.22, 8.17
6, 9318, 7,     0.31, 3,   boost,   80.28,  98340.00,  251.50,   55.12,   71.39, 30.8, 8.26, 8.22, 8.17
6, 9318, 7,     0.32, 3,   boost,   80.50,  98336.00,  251.84,   55.46,   72.21, 30.8, 8.25, 8.22, 8.17
6, 9318, 7,     0.33, 3,   boost,   80.72,  98317.00,  253.46,   57.08,   73.04, 30.8, 8.25, 8.23, 8.19
6, 9318, 7,     0.34, 3,   boost,   80.96,  98317.00,  253.46,   57.08,   73.87, 30.8, 8.25, 8.22, 8.19
6, 9318, 7,     0.35, 3,   boost,   81.20,  98307.00,  254.31,   57.93,   74.70, 30.8, 8.25, 8.22, 8.17
6, 9318, 7,     0.36, 3,   boost,   81.46,  98286.00,  256.10,   59.72,   75.54, 30.7, 8.25, 8.22, 8.19
6, 9318, 7,     0.37, 3,   boost,   81.71,  98268.00,  257.64,   61.26,   76.38, 30.7, 8.25, 8.22, 8.17
6, 9318, 7,     0.38, 3,   boost,   81.93,  98267.00,  257.72,   61.34,   77.22, 30.7, 8.25, 8.22, 8.17
6, 9318, 7,     0.39, 3,   boost,   82.15,  98259.00,  258.41,   62.03,   78.07, 30.8, 8.25, 8.22, 8.17
6, 9318, 7,     0.40, 3,   boost,   82.34,  98229.00,  260.97,   64.59,   78.92, 30.8, 8.25, 8.22, 8.17
6, 9318, 7,     0.41, 3,   boost,   82.53,  98230.00,  260.88,   64.50,   79.77, 30.8, 8.25, 8.22, 8.17
6, 9318, 7,     0.42, 3,   boost,   82.69,  98208.00,  262.76,   66.38,   80.62, 30.8, 8.25, 8.22, 8.17
6, 9318, 7,     0.43, 3,   boost,   82.84,  98200.00,  263.44,   67.06,   81.47, 30.8, 8.25, 8.22, 8.19
6, 9318, 7,     0.44, 3,   boost,   82.98,  98178.00,  265.32,   68.94,   82.33, 30.8, 8.25, 8.22, 8.19
6, 9318, 7,     0.45, 3,   boost,   83.10,  98178.00,  265.32,   68.94,   83.19, 30.8, 8.25, 8.22, 8.19
6, 9318, 7,     0.46, 3,   boost,   83.20,  98167.00,  266.26,   69.88,   84.05, 30.7, 8.25, 8.22, 8.19
6, 9318, 7,     0.47, 3,   boost,   83.29,  98149.00,  267.80,   71.42,   84.91, 30.7, 8.25, 8.22, 8.17
6, 9318, 7,     0.48, 3,   boost,   83.36,  98136.00,  268.91,   72.53,   85.77, 30.7, 8.25, 8.22, 8.17
6, 9318, 7,     0.49, 3,   boost,   83.41,  98125.00,  269.85,   73.47,   86.63, 30.7, 8.25, 8.22, 8.19
6, 9318, 7,     0.50, 3,   boost,   83.45,  98113.00,  270.87,   74.49,   87.50, 30.7, 8.25, 8.22, 8.19
6, 9318, 7,     0.51, 3,   boost,   83.47,  98098.00,  272.15,   75.78,   88.36, 30.7, 8.25, 8.22, 8.19
6, 9318, 7,     0.52, 3,   boost,   83.47,  98082.00,  273.52,   77.14,   89.23, 30.7, 8.25, 8.22, 8.17
6, 9318, 7,     0.53, 3,   boost,   83.46,  98079.00,  273.78,   77.40,   90.09, 30.7, 8.25, 8.22, 8.17
6, 9318, 7,     0.54, 3,   boost,   83.43,  98058.00,  275.57,   79.19,   90.96, 30.7, 8.25, 8.22, 8.17
6, 9318, 7,     0.55, 3,   boost,   83.38,  98057.00,  275.66,   79.28,   91.82, 30.7, 8.25, 8.22, 8.19
6, 9318, 7,     0.56, 3,   boost,   83.32,  98057.00,  275.66,   79.28,   92.69, 30.7, 8.25, 8.22, 8.19
6, 9318, 7,     0.57, 3,   boost,   83.24,  98028.00,  278.14,   81.76,   93.55, 30.7, 8.25, 8.22, 8.19
6, 9318, 7,     0.58, 3,   boost,   83.15,  98025.00,  278.39,   82.01,   94.41, 30.7, 8.25, 8.22, 8.19
6, 9318, 7,     0.59, 3,   boost,   83.04,  98000.00,  280.53,   84.15,   95.27, 30.7, 8.25, 8.22, 8.17
6, 9318, 7,     0.60, 3,   boost,   82.91,  97997.00,  280.79,   84.41,   96.13, 30.7, 8.25, 8.22, 8.17
6, 9318, 7,     0.61, 3,   boost,   82.77,  97993.00,  281.13,   84.75,   96.99, 30.7, 8.25, 8.22, 8.17
6, 9318, 7,     0.62, 3,   boost,   82.61,  97981.00,  282.16,   85.78,   97.85, 30.7, 8.25, 8.22, 8.17
6, 9318, 7,     0.63, 3,   boost,   82.44,  97967.00,  283.35,   86.98,   98.70, 30.7, 8.25, 8.22, 8.17
6, 9318, 7,     0.64, 3,   boost,   82.25,  97964.00,  283.61,   87.23,   99.55, 30.7, 8.25, 8.22, 8.19
6, 9318, 7,     0.65, 3,   boost,   82.05,  97944.00,  285.32,   88.94,  100.40, 30.7, 8.25, 8.22, 8.17
6, 9318, 7,     0.66, 3,   boost,   81.83,  97932.00,  286.35,   89.97,  101.24, 30.7, 8.25, 8.22, 8.19
6, 9318, 7,     0.67, 3,   boost,   81.60,  97932.00,  286.35,   89.97,  102.09, 30.7, 8.25, 8.23, 8.19
6, 9318, 7,     0.68, 3,   boost,   81.36,  97930.00,  286.52,   90.14,  102.93, 30.7, 8.25, 8.23, 8.19
6, 9318, 7,     0.69, 3,   boost,   81.10,  97909.00,  288.32,   91.94,  103.77, 30.7, 8.26, 8.22, 8.17
6, 9318, 7,     0.70, 3,   boost,   80.83,  97885.00,  290.37,   93.99,  104.60, 30.7, 8.25, 8.22, 8.17
6, 9318, 7,     0.71, 3,   boost,   80.54,  97879.00,  290.89,   94.51,  105.43, 30.7, 8.25, 8.22, 8.19
6, 9318, 7,     0.72, 3,   boost,   80.24,  97866.00,  292.00,   95.62,  106.26, 30.7, 8.26, 8.22, 8.17
6, 9318, 7,     0.73, 3,   boost,   79.93,  97853.00,  293.11,   96.73,  107.09, 30.7, 8.25, 8.22, 8.17
6, 9318, 7,     0.74, 3,   boost,   79.61,  97846.00,  293.71,   97.33,  107.91, 30.7, 8.25, 8.22, 8.17
6, 9318, 7,     0.75, 3,   boost,   79.28,  97829.00,  295.17,   98.79,  108.73, 30.7, 8.25, 8.22, 8.17
6, 9318, 7,     0.76, 3,   boost,   78.93,  97828.00,  295.25,   98.87,  109.54, 30.7, 8.25, 8.22, 8.17
6, 9318, 7,     0.77, 3,   boost,   78.58,  97806.00,  297.14,  100.76,  110.35, 30.7, 8.25, 8.22, 8.19
6, 9318, 7,     0.78, 3,   boost,   78.21,  97806.00,  297.14,  100.76,  111.16, 30.7, 8.26, 8.22, 8.19
6, 9318, 7,     0.79, 3,   boost,   77.84,  97777.00,  299.62,  103.24,  111.96, 30.7, 8.25, 8.23, 8.19
6, 9318, 7,     0.80, 3,   boost,   77.46,  97769.00,  300.31,  103.93,  112.75, 30.7, 8.25, 8.22, 8.17
6, 9318, 7,     0.81, 3,   boost,   77.07,  97755.00,  301.51,  105.13,  113.54, 30.7, 8.25, 8.22, 8.17
6, 9318, 7,     0.82, 3,   boost,   76.67,  97743.00,  302.53,  106.16,  114.33, 30.7, 8.25, 8.22, 8.17
6, 9318, 7,     0.83, 3,   boost,   76.26,  97740.00,  302.79,  106.41,  115.11, 30.7, 8.25, 8.22, 8.17
6, 9318, 7,     0.84, 3,   boost,   75.84,  97721.00,  304.42,  108.04,  115.89, 30.7, 8.25, 8.22, 8.17
6, 9318, 7,     0.85, 3,   boost,   75.42,  97718.00,  304.68,  108.30,  116.66, 30.7, 8.25, 8.22, 8.17
6, 9318, 7,     0.86, 3,   boost,   75.00,  97693.00,  306.82,  110.44,  117.43, 30.7, 8.25, 8.22, 8.17
6, 9318, 7,     0.87, 3,   boost,   74.56,  97689.00,  307.16,  110.78,  118.18, 30.7, 8.26, 8.22, 8.19
6, 9318, 7,     0.88, 3,   boost,   74.13,  97673.00,  308.54,  112.16,  118.94, 30.7, 8.25, 8.23, 8.19
6, 9318, 7,     0.89, 3,   boost,   73.68,  97673.00,  308.54,  112.16,  119.69, 30.7, 8.26, 8.22, 8.19
6, 9318, 7,     0.90, 3,   boost,   73.24,  97655.00,  310.08,  113.70,  120.43, 30.7, 8.25, 8.23, 8.19
6, 9318, 7,     0.91, 3,   boost,   72.79,  97618.00,  313.25,  116.87,  121.17, 30.7, 8.25, 8.22, 8.17
6, 9318, 7,     0.92, 3,   boost,   72.34,  97615.00,  313.51,  117.13,  121.90, 30.7, 8.25, 8.22, 8.17
6, 9318, 7,     0.93, 3,   boost,   71.89,  97596.00,  315.14,  118.76,  122.63, 30.7, 8.26, 8.22, 8.17
6, 9318, 7,     0.94, 3,   boost,   71.43,  97588.00,  315.83,  119.45,  123.35, 30.7, 8.25, 8.22, 8.17
6, 9318, 7,     0.95, 3,   boost,   70.98,  97578.00,  316.69,  120.31,  124.06, 30.7, 8.25, 8.22, 8.17
6, 9318, 7,     0.96, 3,   boost,   70.52,  97548.00,  319.26,  122.88,  124.77, 30.7, 8.26, 8.22, 8.17
6, 9318, 7,     0.97, 3,   boost,   70.07,  97543.00,  319.69,  123.31,  125.48, 30.7, 8.26, 8.22, 8.17
6, 9318, 7,     0.98, 3,   boost,   69.62,  97537.00,  320.20,  123.83,  126.17, 30.7, 8.26, 8.22, 8.19
6, 9318, 7,     0.99, 3,   boost,   69.16,  97511.00,  322.44,  126.06,  126.87, 30.7, 8.25, 8.22, 8.20
6, 9318, 7,     1.00, 3,   boost,   68.71,  97511.00,  322.44,  126.06,  127.55, 30.7, 8.25, 8.22, 8.19
6, 9318, 7,     1.01, 3,   boost,   68.27,  97488.00,  324.41,  128.03,  128.24, 30.7, 8.25, 8.22, 8.19
6, 9318, 7,     1.02, 3,   boost,   67.82,  97466.00,  326.30,  129.92,  128.91, 30.7, 8.25, 8.22, 8.17
6, 9318, 7,     1.03, 3,   boost,   67.38,  97449.00,  327.76,  131.38,  129.58, 30.7, 8.25, 8.22, 8.17
6, 9318, 7,     1.04, 3,   boost,   66.95,  97430.00,  329.39,  133.02,  130.25, 30.7, 8.25, 8.22, 8.17
6, 9318, 7,     1.05, 3,   boost,   66.52,  97433.00,  329.14,  132.76,  130.91, 30.7, 8.25, 8.22, 8.17
6, 9318, 7,     1.06, 3,   boost,   66.09,  97416.00,  330.60,  134.22,  131.56, 30.7, 8.25, 8.22, 8.17
6, 9318, 7,     1.07, 3,   boost,   65.67,  97389.00,  332.92,  136.54,  132.21, 30.7, 8.26, 8.22, 8.19
6, 9318, 7,     1.08, 3,   boost,   65.26,  97371.00,  334.47,  138.09,  132.86, 30.7, 8.25, 8.23, 8.19
6, 9318, 7,     1.09, 3,   boost,   64.85,  97365.00,  334.98,  138.60,  133.49, 30.7, 8.25, 8.22, 8.17
6, 9318, 7,     1.10, 3,   boost,   64.45,  97346.00,  336.62,  140.24,  134.13, 30.7, 8.25, 8.22, 8.19
6, 9318, 7,     1.11, 3,   boost,   64.06,  97346.00,  336.62,  140.24,  134.76, 30.7, 8.25, 8.22, 8.19
6, 9318, 7,     1.12, 3,   boost,   63.68,  97334.00,  337.65,  141.27,  135.38, 30.7, 8.25, 8.22, 8.17
6, 9318, 7,     1.13, 3,   boost,   63.30,  97287.00,  341.69,  145.31,  136.00, 30.7, 8.25, 8.22, 8.17
6, 9318, 7,     1.14, 3,   boost,   62.94,  97292.00,  341.26,  144.88,  136.62, 30.7, 8.25, 8.22, 8.17
6, 9318, 7,     1.15, 3,   boost,   62.59,  97282.00,  342.12,  145.74,  137.23, 30.7, 8.25, 8.22, 8.17
6, 9318, 7,     1.16, 3,   boost,   62.24,  97260.00,  344.01,  147.63,  137.83, 30.7, 8.26, 8.22, 8.17
6, 9318, 7,     1.17, 3,   boost,   61.91,  97238.00,  345.91,  149.53,  138.44, 30.7, 8.25, 8.22, 8.17
6, 9318, 7,     1.18, 3,   boost,   61.58,  97213.00,  348.06,  151.68,  139.04, 30.7, 8.26, 8.23, 8.17
6, 9318, 7,     1.19, 3,   boost,   61.27,  97203.00,  348.92,  152.54,  139.63, 30.7, 8.25, 8.22, 8.17
6, 9318, 7,     1.20, 3,   boost,   60.97,  97186.00,  350.38,  154.00,  140.22, 30.7, 8.25, 8.22, 8.17
6, 9318, 7,     1.21, 3,   boost,   60.68,  97173.00,  351.50,  155.12,  140.81, 30.7, 8.25, 8.22, 8.19
6, 9318, 7,     1.22, 3,   boost,   60.40,  97173.00,  351.50,  155.12,  141.39, 30.7, 8.25, 8.22, 8.19
6, 9318, 7,     1.23, 3,   boost,   60.13,  97149.00,  353.57,  157.19,  141.98, 30.7, 8.25, 8.22, 8.19
6, 9318, 7,     1.24, 3,   boost,   59.88,  97142.00,  354.17,  157.79,  142.55, 30.6, 8.25, 8.22, 8.17
6, 9318, 7,     1.25, 3,   boost,   59.64,  97115.00,  356.50,  160.12,  143.13, 30.6, 8.25, 8.22, 8.17
6, 9318, 7,     1.26, 3,   boost,   59.41,  97098.00,  357.96,  161.58,  143.70, 30.6, 8.26, 8.22, 8.17
6, 9318, 7,     1.27, 3,   boost,   59.20,  97077.00,  359.77,  163.39,  144.27, 30.7, 8.26, 8.22, 8.17
6, 9318, 7,     1.28, 3,   boost,   59.00,  97065.00,  360.81,  164.43,  144.84, 30.7, 8.26, 8.22, 8.17
6, 9318, 7,     1.29, 3,   boost,   58.81,  97042.00,  362.79,  166.41,  145.40, 30.7, 8.25, 8.22, 8.17
6, 9318, 7,     1.30, 3,   boost,   58.64,  97026.00,  364.17,  167.79,  145.97, 30.7, 8.25, 8.22, 8.17
6, 9318, 7,     1.31, 3,   boost,   58.48,  97031.00,  363.74,  167.36,  146.53, 30.7, 8.25, 8.22, 8.17
6, 9318, 7,     1.32, 3,   boost,   58.33,  97013.00,  365.29,  168.91,  147.08, 30.7, 8.26, 8.22, 8.19
6, 9318, 7,     1.33, 3,   boost,   58.20,  97013.00,  365.29,  168.91,  147.64, 30.7, 8.25, 8.22, 8.19
6, 9318, 7,     1.34, 3,   boost,   58.08,  97002.00,  366.24,  169.86,  148.20, 30.7, 8.25, 8.22, 8.19
6, 9318, 7,     1.35, 3,   boost,   57.97,  96971.00,  368.91,  172.53,  148.75, 30.6, 8.25, 8.22, 8.17
6, 9318, 7,     1.36, 3,   boost,   57.88,  96957.00,  370.12,  173.74,  149.31, 30.6, 8.25, 8.22, 8.17
6, 9318, 7,     1.37, 3,   boost,   57.80,  96950.00,  370.72,  174.34,  149.86, 30.6, 8.26, 8.22, 8.17
6, 9318, 7,     1.38, 3,   boost,   57.74,  96958.00,  370.03,  173.65,  150.41, 30.6, 8.26, 8.22, 8.17
6, 9318, 7,     1.39, 3,   boost,   57.68,  96907.00,  374.43,  178.05,  150.96, 30.6, 8.26, 8.23, 8.17
6, 9318, 7,     1.40, 3,   boost,   57.65,  96887.00,  376.16,  179.78,  151.52, 30.6, 8.26, 8.22, 8.17
6, 9318, 7,     1.41, 3,   boost,   57.62,  96879.00,  376.85,  180.47,  152.07, 30.6, 8.25, 8.22, 8.17
6, 9318, 7,     1.42, 3,   boost,   57.61,  96853.00,  379.09,  182.71,  152.62, 30.6, 8.25, 8.22, 8.17
6, 9318, 7,     1.43, 3,   boost,   57.61,  96843.00,  379.96,  183.58,  153.17, 30.6, 8.25, 8.22, 8.19
6, 9318, 7,     1.44, 3,   boost,   57.62,  96843.00,  379.96,  183.58,  153.72, 30.6, 8.25, 8.22, 8.19
6, 9318, 7,     1.45, 3,   boost,   57.65,  96821.00,  381.86,  185.48,  154.27, 30.6, 8.25, 8.22, 8.17
6, 9318, 7,     1.46, 3,   boost,   57.69,  96792.00,  384.36,  187.98,  154.82, 30.6, 8.25, 8.22, 8.17
6, 9318, 7,     1.47, 3,   boost,   57.74,  96769.00,  386.35,  189.97,  155.38, 30.6, 8.25, 8.22, 8.17
6, 9318, 7,     1.48, 3,   boost,   57.80,  96751.00,  387.90,  191.52,  155.93, 30.6, 8.26, 8.22, 8.17
6, 9318, 7,     1.49, 3,   boost,   57.87,  96734.00,  389.37,  192.99,  156.49, 30.6, 8.25, 8.22, 8.17
6, 9318, 7,     1.50, 3,   boost,   57.95,  96749.00,  388.08,  191.70,  157.05, 30.6, 8.25, 8.22, 8.17
6, 9318, 7,     1.51, 3,   boost,   58.04,  96702.00,  392.14,  195.76,  157.61, 30.6, 8.25, 8.22, 8.17
6, 9318, 7,     1.52, 3,   boost,   58.14,  96680.00,  394.04,  197.66,  158.17, 30.6, 8.25, 8.22, 8.17
6, 9318, 7,     1.53, 3,   boost,   58.25,  96662.00,  395.60,  199.22,  158.73, 30.6, 8.25, 8.22, 8.17
6, 9318, 7,     1.54, 3,   boost,   58.37,  96644.00,  397.15,  200.78,  159.30, 30.6, 8.25, 8.22, 8.19
6, 9318, 7,     1.55, 3,   boost,   58.50,  96644.00,  397.15,  200.78,  159.86, 30.6, 8.25, 8.22, 8.19
6, 9318, 7,     1.56, 3,   boost,   58.64,  96616.00,  399.58,  203.20,  160.43, 30.6, 8.25, 8.22, 8.19
6, 9318, 7,     1.57, 3,   boost,   58.78,  96583.00,  402.43,  206.05,  161.01, 30.6, 8.26, 8.22, 8.17
6, 9318, 7,     1.58, 3,   boost,   58.93,  96566.00,  403.90,  207.52,  161.58, 30.6, 8.26, 8.22, 8.17
6, 9318, 7,     1.59, 3,   boost,   59.08,  96562.00,  404.25,  207.87,  162.16, 30.6, 8.26, 8.22, 8.17
6, 9318, 7,     1.60, 3,   boost,   59.25,  96544.00,  405.81,  209.43,  162.73, 30.6, 8.26, 8.22, 8.17
6, 9318, 7,     1.61, 3,   boost,   59.41,  96503.00,  409.36,  212.98,  163.31, 30.6, 8.26, 8.22, 8.17
6, 9318, 7,     1.62, 3,   boost,   59.58,  96498.00,  409.79,  213.41,  163.90, 30.6, 8.26, 8.22, 8.17
6, 9318, 7,     1.63, 3,   boost,   59.76,  96468.00,  412.39,  216.01,  164.49, 30.6, 8.26, 8.22, 8.17
6, 9318, 7,     1.64, 3,   boost,   59.94,  96454.00,  413.60,  217.22,  165.07, 30.6, 8.25, 8.22, 8.19
6, 9318, 7,     1.65, 3,   boost,   60.12,  96433.00,  415.42,  219.04,  165.67, 30.6, 8.25, 8.22, 8.19
6, 9318, 7,     1.66, 3,   boost,   60.30,  96433.00,  415.42,  219.04,  166.26, 30.6, 8.25, 8.22, 8.19
6, 9318, 7,     1.67, 3,   boost,   60.49,  96406.00,  417.76,  221.38,  166.86, 30.6, 8.25, 8.23, 8.19
6, 9318, 7,     1.68, 3,   boost,   60.68,  96395.00,  418.71,  222.33,  167.46, 30.6, 8.26, 8.22, 8.17
6, 9318, 7,     1.69, 3,   boost,   60.87,  96358.00,  421.92,  225.54,  168.06, 30.6, 8.26, 8.22, 8.17
6, 9318, 7,     1.70, 3,   boost,   61.05,  96350.00,  422.61,  226.24,  168.67, 30.6, 8.25, 8.22, 8.17
6, 9318, 7,     1.71, 3,   boost,   61.24,  96323.00,  424.96,  228.58,  169.28, 30.6, 8.26, 8.22, 8.17
6, 9318, 7,     1.72, 3,   boost,   61.43,  96300.00,  426.95,  230.57,  169.90, 30.6, 8.25, 8.22, 8.17
6, 9318, 7,     1.73, 3,   boost,   61.61,  96283.00,  428.43,  232.05,  170.51, 30.6, 8.25, 8.22, 8.17
6, 9318, 7,     1.74, 3,   boost,   61.80,  96285.00,  428.25,  231.87,  171.13, 30.6, 8.25, 8.22, 8.17
6, 9318, 7,     1.75, 3,   boost,   61.98,  96253.00,  431.03,  234.65,  171.76, 30.6, 8.25, 8.22, 8.19
6, 9318, 7,     1.76, 3,   boost,   62.15,  96210.00,  434.76,  238.38,  172.38, 30.6, 8.25, 8.22, 8.19
