ts,id,Ax,Ay,Az,Gx,Gy,Gz
83.855,IMU0,-4.263134765625001,10.202783203125001,-3.2284863281250002,-1.050420168067227,339.3557422969188,38.095238095238095
83.865,IMU0,-3.343447265625,9.9249609375,-3.343447265625,-3.081232492997199,345.7983193277311,42.226890756302524
83.875,IMU0,-3.3817675781250003,9.417216796875001,-3.0560449218750003,-5.46218487394958,351.7507002801121,45.30812324929972
83.885,IMU0,-3.2763867187500004,9.110654296875001,-3.00814453125,-7.913165266106443,357.21288515406167,48.109243697478995
83.895,IMU0,-2.7973828125,8.804091796875001,-3.0464648437500004,-10.294117647058824,362.46498599439775,51.260504201680675
83.905,IMU0,-2.9506640625,8.669970703125001,-3.190166015625,-13.025210084033613,367.3669467787115,54.69187675070028
83.915,IMU0,-3.420087890625,8.64123046875,-3.171005859375,-16.246498599439775,372.2689075630252,58.12324929971989
83.925,IMU0,-2.845283203125,8.497529296875001,-3.1997460937500004,-19.46778711484594,376.8207282913165,60.99439775910364
83.935,IMU0,-2.222578125,8.2771875,-3.2093261718750004,-22.61904761904762,380.7422969187675,63.30532212885154
83.945,IMU0,-1.78189453125,8.047265625,-3.113525390625,-25.980392156862745,384.24369747899163,65.26610644257704
83.955,IMU0,-1.2549902343750001,8.1622265625,-3.1805859375,-29.341736694677873,387.18487394957987,66.1764705882353
83.965,IMU0,-1.025068359375,8.200546875,-3.400927734375,-32.35294117647059,389.5658263305322,66.31652661064426
83.975,IMU0,-0.9005273437500001,8.133486328125,-3.3626074218750004,-35.364145658263304,391.8067226890756,66.45658263305323
83.985,IMU0,-0.9005273437500001,8.5454296875,-3.7937109375,-38.51540616246499,393.5574229691877,66.59663865546219
83.995,IMU0,-0.6418652343750001,8.526269531250001,-3.899091796875,-41.9467787114846,395.37815126050424,66.9467787114846
84.005,IMU0,-0.21076171875000002,8.219707031250001,-3.7649707031250004,-45.51820728291317,396.8487394957983,67.01680672268908
84.015,IMU0,0.43110351562500004,8.305927734375,-3.5925292968750004,-49.299719887955185,397.8291316526611,66.9467787114846
84.025,IMU0,1.2166699218750001,8.2388671875,-3.4105078125,-52.73109243697479,398.31932773109247,66.24649859943978
84.035,IMU0,1.6956738281250001,8.325087890625001,-3.6021093750000004,-56.09243697478992,398.3893557422969,65.19607843137256
84.045,IMU0,2.1459375,8.392148437500001,-3.00814453125,-59.313725490196084,398.3893557422969,63.79551820728292
84.055,IMU0,3.00814453125,8.497529296875001,-2.1842578125000003,-62.254901960784316,398.31932773109247,62.11484593837535
84.065,IMU0,3.4679882812500002,8.938212890625001,-2.2513183593750004,-65.19607843137256,397.8991596638656,60.08403361344538
84.075,IMU0,3.7745507812500003,9.120234375,-2.117197265625,-70.44817927170868,398.4593837535014,58.543417366946784
84.085,IMU0,3.7745507812500003,8.995693359375,-1.8776953125000002,-76.82072829131653,399.7198879551821,56.372549019607845
84.095,IMU0,3.5158886718750004,8.83283203125,-3.4105078125,-81.72268907563026,400.5602240896359,53.641456582633054
84.105,IMU0,3.8703515625000002,8.430468750000001,-2.308798828125,-85.7843137254902,401.54061624649864,50.35014005602241
84.115,IMU0,4.205654296875,8.056845703125001,-0.41194335937500004,-88.0952380952381,401.54061624649864,47.05882352941177
84.125,IMU0,4.588857421875001,7.75986328125,0.11496093750000001,-89.98599439775911,401.47058823529414,43.27731092436975
84.135,IMU0,4.818779296875,7.9802050781250005,1.2933105468750001,-92.01680672268908,401.6106442577031,39.14565826330532
84.145,IMU0,4.569697265625,7.999365234375,1.714833984375,-93.20728291316527,401.40056022408965,34.87394957983194
84.155,IMU0,4.799619140625,8.152646484375001,1.7627343750000002,-94.11764705882354,401.6106442577031,30.672268907563026
84.165,IMU0,5.3456835937500005,7.846083984375,1.5328125000000001,-95.44817927170868,401.890756302521,26.12044817927171
84.175,IMU0,5.182822265625,7.271279296875001,3.4584082031250003,-97.40896358543418,402.17086834733897,15.686274509803923
84.185,IMU0,4.847519531250001,6.792275390625001,3.9182519531250004,-97.47899159663866,402.52100840336135,10.434173669467787
84.195,IMU0,4.42599609375,6.552773437500001,4.6367578125,-97.19887955182074,402.8011204481793,5.2521008403361344
84.205,IMU0,4.684658203125,6.418652343750001,5.11576171875,-96.84873949579833,402.52100840336135,-0.350140056022409
84.215,IMU0,3.879931640625,6.083349609375,5.7384667968750005,-96.77871148459384,401.6806722689076,-6.932773109243698
84.225,IMU0,3.9278320312500004,5.834267578125,5.757626953125,-95.72829131652661,400.7703081232493,-12.955182072829132
84.235,IMU0,3.190166015625,5.872587890625001,6.8497558593750005,-93.62745098039215,399.7198879551821,-18.067226890756302
84.245,IMU0,3.8416113281250004,5.719306640625001,6.725214843750001,-90.33613445378151,398.31932773109247,-23.03921568627451
84.255,IMU0,3.4392480468750004,5.8246875000000005,6.878496093750001,-87.6750700280112,396.9887955182073,-29.061624649859944
84.265,IMU0,2.7207421875,5.604345703125,7.405400390625,-84.31372549019608,395.6582633053221,-35.08403361344538
84.275,IMU0,2.8165429687500003,5.470224609375,7.376660156250001,-80.67226890756302,394.3977591036415,-41.31652661064426
84.285,IMU0,1.149609375,5.53728515625,7.922724609375001,-76.33053221288516,392.296918767507,-46.568627450980394
