ts,height,velocity,acceleration
102.91,1296.5712890625,-20.73484230041504,0
102.92,1296.506103515625,-20.58767318725586,0
102.93,1296.45751953125,-20.42485809326172,0
102.94,1296.42529296875,-20.24675941467285,0
102.95,1296.421142578125,-20.041446685791016,0
102.96,1296.4842529296875,-19.768611907958984,0
102.97,1296.548828125,-19.497177124023438,0
102.98,1296.61865234375,-19.22307777404785,0
102.99,1296.689697265625,-18.950515747070312,0
103,1296.7620849609375,-18.679519653320312,0
103.01,1296.8316650390625,-18.414207458496094,0
103.02,1296.874755859375,-18.179067611694336,0
103.03,1296.9073486328125,-17.95716667175293,0
103.04,1296.935546875,-17.742111206054688,0
103.05,1296.9554443359375,-17.537900924682617,0
103.06,1296.972900390625,-17.33824348449707,0
103.07,1296.986083984375,-17.145164489746094,0
103.08,1297.0008544921875,-16.952404022216797,0
103.09,1296.991455078125,-16.78656578063965,0
103.1,1296.9267578125,-16.6798038482666,0
103.11,1296.819091796875,-16.6186580657959,0
103.12,1296.7064208984375,-16.563369750976562,0
103.13,1296.5767822265625,-16.526155471801758,0
103.14,1296.4481201171875,-16.488218307495117,0
103.15,1296.306640625,-16.463924407958984,0
103.16,1296.154541015625,-16.450927734375,0
103.17,1295.9918212890625,-16.44899559020996,0
103.18,1295.83056640625,-16.445632934570312,0
103.19,1295.6510009765625,-16.461322784423828,0
103.2,1295.4591064453125,-16.489511489868164,0
103.21,1295.2374267578125,-16.548316955566406,0
103.22,1295,-16.622804641723633,0
103.23,1294.6995849609375,-16.761625289916992,0
103.24,1294.398193359375,-16.90015411376953,0
103.25,1294.0819091796875,-17.05265998840332,0
103.26,1293.739013671875,-17.23104476928711,0
103.27,1293.4013671875,-17.402116775512695,0
103.28,1293.05908203125,-17.576190948486328,0
103.29,1292.694580078125,-17.771495819091797,0
103.3,1292.3316650390625,-17.963117599487305,0
103.31,1291.974365234375,-18.147001266479492,0
103.32,1291.62255859375,-18.323266983032227,0
103.33,1291.2802734375,-18.487943649291992,0
103.34,1290.9471435546875,-18.64129066467285,0
103.35,1290.63134765625,-18.7752628326416,0
103.36,1290.308837890625,-18.914785385131836,0
103.37,1289.9915771484375,-19.047439575195312,0
103.38,1289.6795654296875,-19.173336029052734,0
103.39,1289.37255859375,-19.292585372924805,0
103.4,1289.0826416015625,-19.393022537231445,0
103.41,1288.77978515625,-19.505672454833984,0
103.42,1288.4820556640625,-19.611875534057617,0
103.43,1288.189453125,-19.711740493774414,0
103.44,1287.89599609375,-19.81148910522461,0
103.45,1287.6075439453125,-19.904993057250977,0
103.46,1287.3240966796875,-19.99235725402832,0
103.47,1287.0455322265625,-20.073692321777344,0
103.48,1286.76611328125,-20.155210494995117,0
103.49,1286.4857177734375,-20.236894607543945,0
103.5,1286.1668701171875,-20.357446670532227,0
103.51,1285.843505859375,-20.48141098022461,0
103.52,1285.5235595703125,-20.600505828857422,0
103.53,1285.1912841796875,-20.731170654296875,0
103.54,1284.8212890625,-20.89954376220703,0
103.55,1284.427734375,-21.09063148498535,0
103.56,1284.0264892578125,-21.287565231323242,0
103.57,1283.6177978515625,-21.490238189697266,0
103.58,1283.209716796875,-21.690311431884766,0
103.59,1282.807861328125,-21.881685256958008,0
103.6,1282.400634765625,-22.076709747314453,0
103.61,1281.9820556640625,-22.281383514404297,0
103.62,1281.5701904296875,-22.47713851928711,0
103.63,1281.164794921875,-22.66411590576172,0
103.64,1280.765869140625,-22.842453002929688,0
103.65,1280.38330078125,-23.002092361450195,0
103.66,1280.0069580078125,-23.153583526611328,0
103.67,1279.6485595703125,-23.284841537475586,0
103.68,1279.29638671875,-23.408472061157227,0
103.69,1278.9500732421875,-23.52460289001465,0
103.7,1278.6097412109375,-23.633365631103516,0
103.71,1278.2655029296875,-23.745088577270508,0
103.72,1277.92724609375,-23.8494873046875,0
103.73,1277.5948486328125,-23.946687698364258,0
103.74,1277.24462890625,-24.061250686645508,0
103.75,1276.873046875,-24.196834564208984,0
103.76,1276.4901123046875,-24.34283447265625,0
103.77,1276.113525390625,-24.480680465698242,0
103.78,1275.7335205078125,-24.620708465576172,0
103.79,1275.328369140625,-24.78520965576172,0
103.8,1274.929931640625,-24.941083908081055,0
103.81,1274.5382080078125,-25.088472366333008,0
103.82,1274.153076171875,-25.227521896362305,0
103.83,1273.7723388671875,-25.360443115234375,0
103.84,1273.3843994140625,-25.49949836730957,0
103.85,1272.9991455078125,-25.634328842163086,0
103.86,1272.618408203125,-25.76303482055664,0
103.87,1272.2423095703125,-25.88565444946289,0
103.88,1271.8333740234375,-26.040958404541016,0
103.89,1271.431396484375,-26.187557220458984,0
103.9,1271.0362548828125,-26.325599670410156,0
103.91,1270.641845703125,-26.461339950561523,0
103.92,1270.254150390625,-26.588685989379883,0
103.93,1269.8692626953125,-26.711872100830078,0
103.94,1269.473388671875,-26.84519386291504,0
103.95,1269.0902099609375,-26.9639835357666,0
103.96,1268.707763671875,-27.08072853088379,0
103.97,1268.318359375,-27.203575134277344,0
103.98,1267.921875,-27.332366943359375,0
103.99,1267.5322265625,-27.452722549438477,0
104,1267.1396484375,-27.574934005737305,0
104.01,1266.7420654296875,-27.70100975036621,0
104.02,1266.3494873046875,-27.820642471313477,0
104.03,1265.9598388671875,-27.936016082763672,0
104.04,1265.569091796875,-28.051225662231445,0
104.05,1265.185302734375,-28.158123016357422,0
104.06,1264.7906494140625,-28.275182723999023,0
104.07,1264.39111328125,-28.396066665649414,0
104.08,1263.99072265625,-28.516576766967773,0
104.09,1263.597412109375,-28.628568649291992,0
104.1,1263.1796875,-28.764699935913086,0
104.11,1262.7691650390625,-28.891942977905273,0
104.12,1262.36572265625,-29.01045036315918,0
104.13,1261.9693603515625,-29.12037467956543,0
104.14,1261.58203125,-29.2198543548584,0
104.15,1261.20166015625,-29.311098098754883,0
104.16,1260.8341064453125,-29.388145446777344,0
104.17,1260.473388671875,-29.457382202148438,0
104.18,1260.119384765625,-29.518953323364258,0
104.19,1259.77197265625,-29.573001861572266,0
104.2,1259.43701171875,-29.613561630249023,0
104.21,1259.122314453125,-29.63277244567871,0
104.22,1258.8570556640625,-29.600582122802734,0
104.23,1258.60546875,-29.554649353027344,0
104.24,1258.3594970703125,-29.50339126586914,0
104.25,1258.1151123046875,-29.450960159301758,0
104.26,1257.884033203125,-29.385229110717773,0
104.27,1257.6781005859375,-29.294269561767578,0
104.28,1257.4791259765625,-29.196941375732422,0
104.29,1257.2833251953125,-29.09743309020996,0
104.3,1257.0924072265625,-28.993793487548828,0
104.31,1256.8868408203125,-28.906469345092773,0
104.32,1256.678466796875,-28.82293128967285,0
104.33,1256.4752197265625,-28.7349910736084,0
104.34,1256.2769775390625,-28.642759323120117,0
104.35,1256.0640869140625,-28.566688537597656,0
104.36,1255.8563232421875,-28.48611831665039,0
104.37,1255.6475830078125,-28.407264709472656,0
104.38,1255.4439697265625,-28.32400131225586,0
104.39,1255.243408203125,-28.238454818725586,0
104.4,1255.0498046875,-28.146656036376953,0
104.41,1254.8609619140625,-28.05076789855957,0
104.42,1254.6768798828125,-27.950895309448242,0
104.43,1254.50341796875,-27.841032028198242,0
104.44,1254.3345947265625,-27.72751235961914,0
104.45,1254.16455078125,-27.616546630859375,0
104.46,1254.0010986328125,-27.499977111816406,0
104.47,1253.8184814453125,-27.404342651367188,0
104.48,1253.6385498046875,-27.30693244934082,0
104.49,1253.447509765625,-27.22197914123535,0
104.5,1253.24951171875,-27.14520835876465,0
104.51,1253.0562744140625,-27.064254760742188,0
104.52,1252.8658447265625,-26.981237411499023,0
104.53,1252.6488037109375,-26.92670249938965,0
104.54,1252.4189453125,-26.88589859008789,0
104.55,1252.1942138671875,-26.84023094177246,0
104.56,1251.9744873046875,-26.789804458618164,0
104.57,1251.759765625,-26.73472785949707,0
104.58,1251.550048828125,-26.67510986328125,0
104.59,1251.34521484375,-26.61105728149414,0
104.6,1251.1451416015625,-26.542673110961914,0
104.61,1250.9715576171875,-26.447702407836914,0
104.62,1250.823974609375,-26.32670783996582,0
104.63,1250.6826171875,-26.200536727905273,0
104.64,1250.54736328125,-26.069377899169922,0
104.65,1250.441650390625,-25.908924102783203,0
104.66,1250.3397216796875,-25.74626350402832,0
104.67,1250.241455078125,-25.58147430419922,0
104.68,1250.19384765625,-25.365880966186523,0
104.69,1250.1729736328125,-25.124889373779297,0
104.7,1250.166748046875,-24.87129020690918,0
104.71,1250.1651611328125,-24.6155948638916,0
104.72,1250.2308349609375,-24.292781829833984,0
